#{"t_start": 1739789484.652424, "env_id": "None"}
r,l,t
479.462139,85,11258.132485
-408.070857,700,11271.843114
-357.621999,700,11284.866452
-284.105163,700,11297.901382
-293.286673,700,11311.062395
-182.691903,700,11324.142469
-222.273241,700,11337.30031
-309.613897,700,11350.559309
-233.512321,700,11363.747644
-170.657258,700,11377.457909
-233.797814,700,11390.57561
-323.585117,700,11403.839611
-311.101596,700,11416.986589
-370.8249,700,11430.940428
-249.509161,700,11444.70785
-307.408159,700,11457.802442
-218.416625,700,11471.442696
-175.702766,700,11485.497892
-284.878368,700,11499.48259
-246.648159,700,11513.085511
-207.615274,700,11526.783902
-200.641007,700,11540.710739
-169.171284,700,11554.333537
-274.531889,700,11567.395911
