#{"t_start": 1739428443.0292413, "env_id": "None"}
r,l,t
26.275025,8,116.893155
-206.954212,17,117.191117
-206.61675,13,117.405455
-204.520266,10,117.572122
25.311409,7,117.703943
27.221387,10,117.89308
-204.507842,9,118.052465
-206.369938,11,118.243368
-205.985963,13,118.460982
-204.809321,10,118.629215
-207.917032,8,118.769047
-203.434768,8,118.912869
-204.263797,8,119.05334
-203.761721,8,119.198164
-203.672212,8,119.338093
-206.93117,8,119.478204
-204.975236,6,119.586601
-204.167107,11,119.778808
-215.14173,28,120.268112
-204.329519,8,120.413163
-212.27506,16,120.674835
-208.140154,8,120.814509
-204.251097,9,120.967754
-203.12913,9,121.129944
-206.247973,9,121.286635
-205.140437,10,121.458477
-205.770146,11,121.642052
-211.151964,10,121.809534
-205.956847,13,122.032954
26.485888,5,122.132949
-174.045629,10,122.310096
-213.296919,22,122.670602
-208.320177,17,122.9491
-207.367458,8,123.089712
-205.395917,9,123.247912
-204.586736,9,123.407602
-203.569099,8,123.548842
25.203849,9,123.719554
-204.684799,8,123.858075
-212.780815,15,124.106925
-205.789843,13,124.340624
-210.739286,10,124.560476
-203.516651,8,124.705612
-204.154297,8,124.850558
-206.571106,10,125.022683
26.728127,4,125.106932
28.699013,3,125.174888
-208.231526,8,125.316815
-209.305179,12,125.520906
-204.138642,10,125.702066
-204.177407,8,125.842755
-207.550651,8,125.986178
-205.294939,8,126.128485
-204.797826,12,126.333867
28.545188,4,126.417086
-203.288967,10,126.599464
-206.405268,11,126.790874
-208.2061,8,126.934988
-207.678626,11,127.118081
27.353999,8,127.271392
-203.170817,9,127.424653
25.033357,5,127.52742
23.834449,15,127.792935
-213.32595,27,128.266177
-206.754214,11,128.450963
-203.441044,8,128.60062
27.818278,6,128.715057
-205.17496,8,128.858842
-209.284171,13,129.081121
-203.789348,8,129.223101
-207.271618,10,129.390637
27.436073,6,129.510179
-202.636583,9,129.661855
-206.191448,8,129.80061
22.762616,18,130.128189
-204.314017,10,130.304656
-204.86632,10,130.476096
-175.849855,13,130.697418
-174.56674,10,130.879749
-204.091674,8,131.025107
-206.73441,9,131.180108
-203.64309,9,131.34214
-206.091666,10,131.513083
-204.039308,8,131.657424
-203.569496,8,131.800536
-204.176698,8,131.985863
-204.883661,9,132.141921
-206.220301,8,132.283912
-208.374126,13,132.50247
26.265927,8,132.654135
25.09924,13,132.880587
-203.604475,12,133.132334
-204.033489,10,133.301826
-202.996407,8,133.450706
-207.830531,12,133.651067
-205.363549,8,133.796364
-205.830057,10,133.972735
-208.02407,8,134.114714
-207.121679,12,134.314586
-174.06781,12,134.519352
-206.537408,11,134.706466
-208.13018,14,134.957088
-207.067827,14,135.200765
-206.742822,8,135.343352
-204.164891,8,135.484073
-206.50616,8,135.625878
-208.512073,9,135.77949
-205.282322,10,135.964183
-208.753454,9,136.120058
-203.263861,8,136.262058
-206.350485,8,136.405886
26.470983,7,136.541059
-204.169232,10,136.710561
-207.268534,8,136.850572
-174.203345,11,137.042544
29.314518,2,137.09359
-211.437693,12,137.306096
-205.585257,8,137.448555
-208.518876,12,137.6515
-203.54848,8,137.795217
-205.479575,8,137.94007
-204.134137,8,138.08108
-202.772555,9,138.27504
-205.902023,8,138.417137
26.831689,7,138.555343
-206.50883,10,138.729498
-208.643309,8,138.869098
-203.922631,8,139.011642
-213.595487,16,139.27619
27.330291,7,139.411659
-204.658193,10,139.590821
-205.055965,11,139.788438
-208.25287,16,140.0615
-206.961929,10,140.228742
-203.395975,8,140.373044
-205.246895,14,140.608316
-211.441963,30,141.098818
26.325867,11,141.303803
-202.816583,8,141.445884
-204.592422,11,141.639311
-205.290953,10,141.816537
-204.109198,10,141.993446
