#{"t_start": 1740625521.0664496, "env_id": "None"}
r,l,t
0.449251,350,218.671152
9.983503,3,218.678694
8.060699,61,218.796458
9.804565,15,218.827307
4.438115,293,219.391485
-50.179982,3,219.398725
8.823367,49,219.602398
5.577819,148,219.891857
8.885176,51,219.989971
9.443667,39,220.069354
8.830122,72,220.208069
3.055119,355,220.884406
9.097389,46,220.97581
8.34136,106,221.177008
7.941682,94,221.374894
7.944968,54,221.502996
-51.668337,30,221.572047
8.048021,102,221.827621
4.782448,275,222.480258
8.210968,94,222.707117
-50.293107,6,222.72247
-50.547294,18,222.774674
7.636667,72,222.97294
1.813315,413,223.999015
6.821577,137,224.441537
9.223062,34,224.522873
5.194697,165,224.916213
8.811397,58,225.053405
6.448261,193,225.505152
9.066782,58,225.643359
8.754692,31,225.717279
8.696549,78,225.902337
9.555755,21,225.952789
-51.561336,58,226.10194
8.549763,63,226.27462
9.210253,38,226.352156
7.717242,125,226.648608
8.864687,49,226.773421
9.124733,58,226.919737
8.497584,51,227.035625
9.6695,29,227.105772
8.860045,52,227.240444
9.09335,44,227.356563
7.851667,137,227.692313
8.815044,72,227.871616
2.321584,315,228.634847
7.761711,85,228.847064
7.780912,97,229.08213
9.315899,38,229.178796
8.447303,99,229.508014
9.223386,33,229.582262
-50.387762,16,229.620761
-50.407923,18,229.677021
4.856395,260,230.303427
8.330227,46,230.406686
8.095305,61,230.550642
-1.631874,680,232.187534
7.920253,78,232.380412
8.167031,35,232.477019
8.392853,58,232.625507
9.171747,54,232.760565
9.16899,36,232.849036
7.236918,119,233.12503
7.619981,72,233.290807
8.591008,45,233.395096
7.672522,142,233.716879
9.926892,6,233.732383
6.84976,115,234.004344
8.542738,46,234.115162
5.182491,306,234.96728
9.564017,20,235.016617
-51.703778,89,235.222815
-50.444747,19,235.279805
8.212713,92,235.5126
7.824824,120,235.790443
8.197593,76,235.973176
5.274464,185,236.401293
5.133972,186,236.832699
7.180625,141,237.181121
8.198954,110,237.456333
6.840905,167,237.847409
8.517014,77,238.030019
-51.713018,91,238.251017
8.753033,49,238.381542
-51.193198,32,238.457568
-50.634454,16,238.506469
6.991213,145,238.90367
8.347392,67,239.081772
7.454575,123,239.391567
9.010665,75,239.660531
8.494172,59,239.809294
7.787048,147,240.155191
9.592602,28,240.222809
7.278094,99,240.46445
7.948627,101,240.719416
9.435938,19,240.769
-52.284466,142,241.117799
6.027753,186,241.576879
7.518362,167,241.989199
7.936053,105,242.243605
9.149443,53,242.371263
8.559345,85,242.58497
9.612473,29,242.671906
5.215311,235,243.222654
7.285367,150,243.585245
8.128151,103,243.825017
9.144532,47,243.945101
8.377563,61,244.100364
6.956348,126,244.407829
9.02853,50,244.636636
