#{"t_start": 1737469967.5592072, "env_id": "None"}
r,l,t
-112.561658,500,22952.897678
-122.041045,500,23000.583743
-137.76403,500,23048.287053
-109.440271,500,23095.323999
-261.487477,500,23144.305084
-315.856119,500,23193.061358
-281.843192,500,23241.019842
-344.553669,500,23289.411042
-388.29533,500,23337.746654
-351.049383,500,23384.521608
-320.68412,65,23390.912808
-333.240026,500,23437.866847
-327.301951,500,23483.704597
-233.033592,500,23530.688372
-319.06194,500,23580.250538
-341.459736,500,23631.158024
-363.336967,500,23683.048275
-302.738109,500,23732.756633
-114.741224,500,23781.774145
-334.699585,500,23824.316812
-335.778358,500,23866.07359
-98.105967,500,23916.450083
-85.53012,500,23966.607818
-78.560874,500,24014.615927
-92.907691,500,24062.567356
-102.644432,500,24109.795966
-115.033253,500,24156.228832
-90.868561,500,24201.431184
-78.088029,500,24247.170973
-175.079799,500,24293.521635
692.605018,38,24297.471301
-56.86646,500,24339.994061
693.939565,35,24343.565619
677.473579,82,24351.40655
680.405718,64,24357.519092
688.95141,40,24361.561614
-44.791028,500,24404.466537
685.550641,46,24409.011039
-46.290042,500,24453.942104
-52.963529,500,24499.099379
697.199319,17,24500.944189
-60.404676,500,24546.889348
-56.0906,500,24593.043397
-87.329579,500,24641.935492
696.803815,17,24643.745084
-52.82264,500,24690.169982
697.727487,13,24691.573944
697.841173,14,24693.096762
697.736501,14,24694.6285
697.884571,13,24696.034528
698.01264,13,24697.438484
-60.556087,500,24745.67977
697.908878,12,24746.962543
-154.090029,500,24796.575282
-166.796129,500,24846.464052
698.215683,12,24847.758811
698.216561,11,24848.980035
-242.534878,500,24898.437891
698.031578,12,24899.741765
698.158798,12,24901.0538
698.224671,12,24902.346569
697.928608,13,24903.753923
697.986855,12,24905.034788
-235.128214,500,24954.719292
698.289981,11,24955.924679
698.135083,11,24957.131629
698.109466,11,24958.317081
698.129995,11,24959.515165
697.89159,12,24960.821704
697.969044,12,24962.137268
698.073149,11,24963.359879
698.11539,11,24964.55701
-144.295881,500,25013.675351
698.14543,11,25014.870311
698.221118,11,25016.064695
-203.659534,500,25065.806481
698.13571,11,25067.002031
698.129224,11,25068.187844
697.921794,11,25069.372339
698.17729,11,25070.556019
697.942407,11,25071.76074
698.176139,11,25072.955012
-130.023377,500,25124.998841
-87.248714,500,25176.822906
698.207057,11,25178.0432
698.116571,11,25179.263335
698.17295,11,25180.48344
698.171635,11,25181.71452
698.04617,11,25182.933335
698.10496,11,25184.13877
-83.669297,500,25234.058636
-83.565179,500,25286.772036
-82.50706,500,25337.74513
-76.899278,500,25387.667614
-96.295214,500,25438.389349
-107.115841,500,25489.472756
-90.65707,500,25539.895839
-85.278288,500,25588.863141
-90.09404,500,25639.120594
-65.5178,500,25688.721034
-76.035611,500,25738.98482
-63.162849,500,25785.62401
-157.35106,500,25832.787608
-200.185793,500,25881.538694
-161.998929,500,25932.730448
697.383582,14,25934.254565
-155.093005,500,25985.852688
-150.688844,500,26038.503263
-146.724908,500,26092.228621
-354.790594,84,26100.561302
-344.089256,81,26108.599949
-352.74176,91,26117.681253
-322.941279,58,26123.177572
-322.748636,50,26128.356257
-183.390954,500,26181.789443
-543.071213,387,26215.643115
-295.380781,500,26262.77406
-224.360034,500,26312.356618
-349.176528,116,26323.923161
-558.853671,472,26371.112975
-448.394514,333,26405.077024
-167.878973,500,26455.506606
-322.119617,43,26459.873999
-127.347134,500,26508.861857
-403.331766,351,26543.928207
-103.171712,500,26595.982033
634.786659,121,26608.02583
667.161156,64,26614.357599
-106.660643,500,26667.631616
-109.728656,500,26719.444602
-132.247634,500,26768.354679
-207.408003,500,26817.021982
-168.605836,500,26869.422717
-139.766319,500,26923.531822
-183.088804,500,26977.056735
-321.145907,500,27028.380825
-576.568095,365,27065.646372
-414.414448,500,27115.796649
-361.509865,110,27127.226176
-386.410804,500,27176.384731
-484.716965,209,27195.541884
-359.186673,500,27244.450353
-420.953707,500,27291.156132
-353.853582,500,27340.406131
694.566619,20,27342.558047
-410.068997,500,27390.673977
-459.497252,500,27439.003614
-547.427165,500,27482.890462
